BatchID,Angle,Action,Processed_Longitude,Processed_Latitude,Processed_Elevation,Is_Original
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,10.163934426229508,,-28109.496529593598,4323.618940758257,-9339.803758174181,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,10.210772833723652,,-27960.28210815089,4272.91886333446,-9258.390162014402,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,10.257611241217798,,-27804.154121421743,4222.734648046899,-9200.991167768836,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,10.304449648711943,,-27659.92919356888,4171.634517808619,-9102.277726156637,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,10.351288056206089,,-27504.63883442618,4121.365726816148,-9041.989385364577,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,10.398126463700233,,-27316.413404061925,4073.5888027973706,-9096.020555655472,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,10.44496487119438,,-27169.43114898377,4022.6666766626586,-9006.903158839792,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,10.491803278688524,,-27016.639971783152,3972.175497645716,-8937.95685462188,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,10.538641686182668,,-26870.49735461455,3921.1694248675485,-8845.950675753877,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,10.585480093676814,,-26736.266070923302,3869.2500258364016,-8712.63237645477,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,10.632318501170959,,-26597.611184420064,3817.6568425627484,-8594.682053698227,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,10.679156908665105,,-26427.391059818445,3768.445948367589,-8586.243768425658,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,10.72599531615925,,-26250.524269880494,3719.7267897660495,-8600.856601135805,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,10.772833723653395,,-26093.600369134452,3669.4858276484592,-8546.298313210718,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,10.81967213114754,8279c87e717beb2d0437163be8bffb018d72370c1c4348533263d28cc23383c9,-25941.665779053466,3618.856631755567,-8474.444770935923,true
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,10.866510538641686,,-25727.6500332891,3546.2597014515195,-8409.103727118112,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,10.91334894613583,,-25535.25223236205,3472.0083664100675,-8268.827497044578,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,10.960187353629976,,-25266.379886225564,3403.5132666413556,-8393.673348655924,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,11.00702576112412,,-25087.574310241733,3328.1950006953266,-8206.314035660587,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,11.053864168618267,,-24836.436658238526,3258.3142460535455,-8269.6636630781,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,11.100702576112411,,-24655.15493029519,3183.1443248722935,-8090.937783916481,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,11.147540983606557,,-24416.21739229001,3112.2990757098596,-8112.005531729199,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,11.194379391100702,,-24208.058073896682,3039.1140093144204,-8026.442352676764,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,11.241217798594848,,-23959.693654619157,2968.9326009764336,-8080.152323823422,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,11.288056206088992,,-23778.168990309583,2893.7030582681473,-7902.362512285821,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,11.334894613583138,,-23618.01653113379,2816.850619299861,-7650.606945830397,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,11.381733021077283,,-23392.96523712389,2744.8541522318847,-7623.610132898204,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,11.428571428571429,,-23190.390575485304,2671.1497156599944,-7518.80399431102,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,11.475409836065573,,-22940.6503848203,2600.961149513867,-7577.277062685229,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,11.52224824355972,,-22743.914075409295,2526.7775715917232,-7452.286383982748,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,11.569086651053864,,-22494.728547688108,2456.5012467178167,-7508.821269600652,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,11.61592505854801,,-22338.810919544194,2379.2231375394913,-7242.627304922789,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,11.662763466042154,,-22102.400942130014,2307.9476129186514,-7254.965050491504,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,11.7096018735363,,-21890.147222748958,2234.844272655755,-7183.73458352685,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,11.756440281030446,,-21679.843040397856,2161.574699568184,-7105.774049697444,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,11.80327868852459,8279c87e717beb2d0437163be8bffb018d72370c1c4348533263d28cc23383c9,-21465.65681724227,2088.5742759910354,-7041.252810066566,true
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,11.850117096018735,,-21213.30032688193,2000.598145692813,-6998.283571423031,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,11.896955503512881,,-20954.281365219504,1913.0887926645519,-6978.354475663044,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,11.943793911007026,,-20704.156395288417,1824.887173703697,-6927.682131528854,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,11.990632318501172,,-20435.41881535179,1738.0405006698857,-6941.346482163295,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,12.037470725995316,,-20183.91260810406,1649.8819328272948,-6895.45605449006,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,12.084309133489462,,-20009.406020446215,1555.9769756219466,-6583.533022676595,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,12.131147540983607,,-19695.09331223811,1472.4236620354932,-6754.667583653703,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,12.177985948477751,,-19439.155774558196,1384.5062331433583,-6724.114074025303,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,12.224824355971897,,-19192.120469079353,1295.8995175127347,-6662.819631191902,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,12.271662763466042,,-18972.068383885315,1205.267030764313,-6508.363971367478,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,12.318501170960188,,-18730.890633496456,1116.1710836475395,-6426.885124149732,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,12.365339578454332,,-18478.315080485772,1027.8891088765668,-6384.7698974637315,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,12.412177985948478,,-18194.861077834154,941.8571949620091,-6449.237648589537,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,12.459016393442623,,-17932.273297737353,854.2528420736344,-6441.67181109637,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,12.505854800936767,,-17695.2915594629,764.7304831377987,-6345.750165656209,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,12.552693208430913,,-17478.916297923774,673.6629386938585,-6178.760437480174,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,12.599531615925057,,-17295.961575141875,580.1110368857626,-5896.533429957926,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,12.646370023419204,,-17035.908659287263,492.2064932848152,-5880.288876261562,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,12.693208430913348,,-16892.532373991562,395.7001404122275,-5461.697307866998,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,12.740046838407494,,-16664.24963275483,305.4097621743713,-5335.9714204669,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,12.786885245901638,8279c87e717beb2d0437163be8bffb018d72370c1c4348533263d28cc23383c9,-16349.911158908624,221.4042808979575,-5506.942131174728,true
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,12.833723653395785,,-15973.337889566552,234.80153337512456,-5239.107293113135,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,12.880562060889929,,-15555.549950860906,251.21487464268284,-5113.354827485047,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,12.927400468384075,,-15116.586858825525,269.1740578011086,-5060.545334226452,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,12.97423887587822,,-14730.036226635799,283.28386989938735,-4827.199514757842,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,13.021077283372366,,-14291.082470436813,301.2287558510434,-4774.330723963678,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,13.06791569086651,,-13901.776603527367,315.5277368843672,-4550.53374704998,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,13.114754098360656,,-13447.486812806223,334.5829034769122,-4550.409587253816,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,13.1615925058548,,-13019.978111751843,351.6683460556087,-4458.086522689089,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,13.208430913348947,,-12610.058262623847,367.45822252793005,-4305.251277732663,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,13.255269320843091,,-12113.60102587752,389.5814399091323,-4449.9939604708925,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,13.302107728337237,,-11668.498657973949,407.9347768738662,-4418.057623663917,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,13.348946135831381,,-11247.134408850223,424.54228024574695,-4304.490774636157,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,13.395784543325528,,-10836.114354180172,440.3854627386172,-4155.376377077773,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,13.442622950819672,,-10431.533421044238,455.75054081981943,-3984.155730482191,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,13.489461358313818,,-10094.331673836568,466.1755263301602,-3581.5672780731693,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,13.536299765807962,,-9684.483800287126,481.91382618692296,-3428.5359422881156,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,13.583138173302109,,-9320.231424431782,494.30772109398094,-3119.0162083273754,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,13.629976580796253,,-8895.034152538981,511.1568287983391,-3018.725605220534,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,13.676814988290399,,-8415.284029201837,531.9918522911612,-3105.5751461628824,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,13.723653395784545,,-8004.915883690119,547.7417098719015,-2954.3509152643383,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,13.77049180327869,8279c87e717beb2d0437163be8bffb018d72370c1c4348533263d28cc23383c9,-7606.316103846999,562.6238737809472,-2762.7872930113226,true
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,13.817330210772834,,-7222.12614637753,537.6535377624969,-2706.483457064256,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,13.86416861826698,,-6825.615065570222,513.5614181186975,-2692.3858731826767,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,13.911007025761124,,-6490.158526358893,484.9837913993688,-2469.0363089498132,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,13.95784543325527,,-6105.416542132618,459.98696708260104,-2414.5829120231792,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,14.004683840749415,,-5722.0755994389765,434.8651656723814,-2355.3070951187983,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,14.051522248243561,,-5335.652364304289,409.94577429947094,-2306.5643948977813,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,14.098360655737705,,-4979.222783925477,382.81511551176663,-2155.1110209729522,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,14.14519906323185,,-4617.477738638176,356.0511629537359,-2021.8709995439276,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,14.192037470725996,,-4291.638127888553,326.64819246112893,-1765.774124743417,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,14.23887587822014,,-3927.9561039034743,299.9838732921053,-1639.2116321688518,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,14.285714285714286,,-3574.38270012429,272.5617643706646,-1478.081501266919,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,14.33255269320843,,-3222.7864702830557,244.9748732168664,-1310.2140743285418,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,14.379391100702577,,-2907.971534769051,214.69009034818737,-1016.6208792794496,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,14.426229508196721,,-2541.531820110278,188.14287758299906,-899.5732369273901,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,14.473067915690866,,-2176.78438673052,161.45101307304867,-776.7466578399763,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,14.519906323185012,,-1820.470497887116,134.124573604131,-625.1125650880858,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,14.566744730679156,,-1453.494146759389,107.55197954324831,-509.91982691176236,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,14.613583138173302,,-1095.2348527219146,80.32458598674566,-364.9608158431947,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,14.660421545667447,,-731.0851618689485,53.5037954634754,-240.13037841022015,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,14.707259953161593,,-366.10076142451726,26.722147118431167,-118.15700616780668,false
989a40e2-88bc-4b2f-b5de-c6c8b99a8a3e,14.754098360655737,8279c87e717beb2d0437163be8bffb018d72370c1c4348533263d28cc23383c9,0,0,0,true
